tree,sentence,sentence_translated,t1,t2,section,positive,neutral,negative
(S (VN (CLS Je) (CLO te) (V regarderai)) (PP (P de) (NP (DET le) (NC coin) (PP (P de) (NP (DET l') (NC oeil))))) (COORD (CC et) (Sint (VN (CLS tu) (ADV ne) (V diras)) (NP (PRO rien))))),e te regarderai de le coin de l oeil et int tu ne diras rien,I'll look at you out of the corner of my eye and you won't say anything,331.56,334.2,6.0,0.1945035606622696,0.6320548057556152,0.17344161868095398
(S (NP (DET Le) (NC langage)) (VN (V est)) (NP (NC source) (PP (P de) (NP (NC malentendus))))),e langage est source de malentendus,Language is a source of misunderstandings,335.2,336.93,6.0,0.011339674703776836,0.2514849603176117,0.7371753454208374
(S (COORD (CC Mais) (Srel (NP (DET chaque) (NC jour)) (VN (CLS tu) (V pourras)) (VPinf (VN (CLR t') (VINF asseoir))) (MWADV (DET un) (ADV peu) (ADV plus) (ADV près))))),ais rel chaque jour tu pourras inf t asseoir un peu plus près,but real every day you can sit a little closer,338.2,341.46,6.0,0.49506786465644836,0.4845748543739319,0.02035725675523281
(S (NP (DET Le) (NC lendemain)) (VN (V revint)) (NP (DET le) (ADJ petit) (NC prince))),e lendemain revint le petit prince,The next day the little prince returned,342.95,344.8,6.0,0.4295063018798828,0.5626698732376099,0.007823845371603966
(S (VN (CLS Il) (V eût) (ADV mieux) (VPP valu)) (VPinf (VN (VINF revenir)) (PP (P à) (NP (DET la) (ADJ même) (NC heure)))) (Sint (VN (V dit)) (NP (DET le) (NC renard)))),l eût mieux valu inf revenir à la même heure int dit le renard,It would have been better to come back at the same time said the fox,345.9387048555039,349.01,6.0,0.09533771127462387,0.757814347743988,0.1468479484319687
(S (S (CS Si) (VN (CLS tu) (V viens)) (MWADV (P par) (N exemple)) (PP (P à) (NP (DET quatre) (NC heures) (PP (P de) (NP (DET l') (MWN (P après) (N midi)))))) (PP (P dès) (NP (DET trois) (NC heures)))) (VN (CLS je) (V commencerai)) (VPinf (P d') (VN (VINF être)) (AP (ADJ heureux)))), i tu viens par exemple à quatre heures de l après midi dès trois heures je commencerai inf d être heureux, I you come for example at four o'clock in the afternoon from three o'clock I will start to be happy,349.91,355.46,6.0,0.8780695796012878,0.11544506251811981,0.006485323887318373
(S (ADV Plus) (NP (DET l') (NC heure) (AP (ADJ avancera) (ADV plus))) (VN (CLS je) (CLO me) (V sentirai)) (AP (ADJ heureux))),lus l heure avancera plus je me sentirai heureux,"The more time passes, the happier I will feel",356.77,359.57,6.0,0.9490488767623901,0.04277573525905609,0.008175423368811607
(S (NP (NPP Â)) (NP (DET quatre) (NC heures) (ADV déjà)) (VN (CLS je) (CLO m') (V agiterai)) (COORD (CC et) (VN (CLO m') (V inquiéterai)))),quatre heures déjà je m agiterai et m inquiéterai,four hours already I will be restless and worried,360.97,363.74,6.0,0.021763766184449196,0.24453872442245483,0.7336975336074829
(S (VN (CLS je) (V découvrirai)) (NP (DET le) (NC prix) (PP (P de) (NP (DET le) (NC bonheur))))),je découvrirai le prix de le bonheur,I will discover the price of happiness,364.17,366.0,6.0,0.6033954620361328,0.362871915102005,0.03373264521360397
(S (COORD (CC Mais) (S (CS si) (VN (CLS tu) (V viens))) (VN (ADV n') (V importe)) (S (CS quand) (VN (CLS je) (ADV ne) (V saurai)) (ADV jamais) (PP (P à) (NP (DETWH quelle) (NC heure))) (VPinf (VN (CLO m') (VINF habiller)) (NP (DET le) (NC coeur)))))),ais  si tu viens n importe  quand je ne saurai jamais à quelle heure inf m habiller le coeur,ais  if you come no matter  when I will never know what time inf dress my heart,367.16,371.0,6.0,0.27224135398864746,0.6130425333976746,0.1147160679101944
(S (VN (CLS Il) (V faut)) (NP (DET des) (NC rites))),l faut des rites,rites are needed,371.52,372.25,6.0,0.29201215505599976,0.5820415616035461,0.1259462535381317
(S (NP (PROWH Qu')) (VN (V est)) (NP (PRO ce) (Srel (NP (PROREL qu')) (NP (DET un) (NC rite)) (VN (V dit)) (NP (DET le) (ADJ petit) (NC prince))))),u est ce rel qu un rite dit le petit prince,Is it real that a rite says the little prince,373.4516451624574,375.76,6.0,0.06809181720018387,0.808779776096344,0.12312836199998856
(S (VN (CLS C') (V est)) (ADV aussi) (Sint (NP (MWPRO (DET quelque) (N chose)) (PP (P de) (VPpart (ADV trop) (VPP oublié)))) (VN (V dit)) (NP (DET le) (NC renard)))),est aussi int quelque chose de part trop oublié dit le renard,is also int something too forgotten said the fox,376.76,379.71,6.0,0.025875983759760857,0.777827262878418,0.19629672169685364
(S (VN (CLS C') (V est)) (NP (PRO ce) (Srel (NP (PROREL qui)) (VN (V fait)))) (S (CS qu') (NP (DET un) (NC jour)) (VN (V est)) (AP (ADJ différent)) (PP (P des) (NP (ADJ autres) (NC jours))) (NP (DET une) (NC heure) (PP (P des) (NP (ADJ autres) (NC heures)))))),est ce rel qui fait  qu un jour est différent des autres jours une heure des autres heures,is this rel which makes  that a day is different from other days an hour from other hours,380.56,384.68,6.0,0.03580412641167641,0.8950482606887817,0.06914764642715454
(S (VN (CLS Il) (CLO y) (V a)) (NP (DET un) (NC rite) (MWADV (P par) (N exemple))) (PP (P chez) (NP (DET mes) (NC chasseurs)))),l y a un rite par exemple chez mes chasseurs,There is a rite for example among my hunters,385.69983316307247,388.12,6.0,0.08268404006958008,0.8708184361457825,0.046497516334056854
(S (VN (CLS Ils) (V dansent)) (NP (DET le) (NC jeudi)) (PP (P avec) (NP (DET les) (NC filles) (PP (P de) (NP (DET le) (NC village)))))),ls dansent le jeudi avec les filles de le village,They dance on Thursdays with the girls from the village,389.16,391.34,6.0,0.07807108014822006,0.9144946336746216,0.007434267085045576
(S (ADV Alors) (NP (DET le) (NC jeudi)) (VN (V est)) (NP (NC jour) (AP (ADJ merveilleux))) (Sint (VN (CLS Je) (V vais)) (VPinf (VN (CLO me) (VINF promener)) (NP (NC jusqu)) (PP (P à) (NP (DET la) (NC vigne)))))),lors le jeudi est jour merveilleux int e vais inf me promener jusqu à la vigne,so Thursday is a wonderful day and I'm going to take a walk to the vineyard,392.43,396.95,6.0,0.9888351559638977,0.008533856831490993,0.0026309590321034193
(S (S (CS Si) (NP (DET les) (NC chasseurs) (AP (ADJ dansaient))) (VN (ADV n') (V importe)) (S (CS quand) (NP (DET les) (NC jours)) (VN (CLR se) (V ressembleraient)) (NP (PRO tous)) (COORD (CC et) (VN (CLS je) (ADV n') (V aurais)) (NP (MWN (N point) (P de) (N vacances))))))), i les chasseurs dansaient n importe  quand les jours se ressembleraient tous et je n aurais point de vacances, i the hunters danced whatever  when the days would all be the same and I would have no vacation,397.63,403.14,6.0,0.08333731442689896,0.6004391312599182,0.3162235915660858
(S (ADV Ainsi) (NP (DET le) (ADJ petit) (NC prince)) (VN (V apprivoisa)) (NP (DET le) (NC renard))),insi le petit prince apprivoisa le renard,so the little prince tamed the fox,405.27,407.53,6.0,0.1018444299697876,0.8625624775886536,0.03559315949678421
(S (COORD (CC Et) (S (CS quand) (NP (DET l') (NC heure) (PP (P de) (NP (DET le) (NC départ) (AP (ADJ fut)) (AP (ADJ proche)) (VPpart (VPP Ah) (V dit) (NP (DET le) (NC renard)))))) (VN (CLS Je) (V pleurerai))))),t  quand l heure de le départ fut proche part h dit le renard e pleurerai,t  when the time of departure was near part he said the fox I would cry,408.31,414.43,6.0,0.11957006901502609,0.6102056503295898,0.2702242434024811
(S (VN (CLS C') (V est) (VPP ta)) (NP (NC faute) (VPpart (VPP dit) (NP (DET le) (ADJ petit) (NC prince))))),est ta faute part dit le petit prince,"It's your fault, says the little prince",415.76,417.77,6.0,0.03458482399582863,0.25544407963752747,0.7099711298942566
(S (VN (CLS je) (ADV ne) (CLO te) (V souhaitais)) (NP (ADV point) (P de) (NC mal)) (COORD (CC mais) (VN (CLS tu) (V as) (VPP voulu)) (S (CS que) (VN (CLS je) (CLR t') (V apprivoise))))),je ne te souhaitais point de mal mais tu as voulu  que je t apprivoise,I didn't wish you harm but you wanted me to tame you,418.3,421.47,6.0,0.06520583480596542,0.5438817739486694,0.39091238379478455
(S (MWADV (ADV Bien) (ADJ sûr)) (Sint (VN (V dit)) (NP (DET le) (NC renard)))),ien sûr int dit le renard,of course int said the fox,422.52,424.15,6.0,0.09188111871480942,0.6866326928138733,0.2214861959218979
(S (COORD (CC Mais) (VN (CLS tu) (V vas) (VPP pleurer) (VPP dit)) (NP (DET le) (ADJ petit) (NC prince)))),ais tu vas pleurer dit le petit prince,"you're going to cry, said the little prince",425.18,427.51,6.0,0.11823766678571701,0.3952620029449463,0.4865002930164337
(S (MWADV (ADV Bien) (ADJ sûr)) (Sint (VN (V dit)) (NP (DET le) (NC renard)))),ien sûr int dit le renard,of course int said the fox,428.28,429.99,6.0,0.09188111871480942,0.6866326928138733,0.2214861959218979
(S (ADV Alors) (VN (CLS tu) (ADV n') (CLO y) (V gagnes)) (NP (PRO rien))),lors tu n y gagnes rien,then you gain nothing,431.16,432.15,6.0,0.034547220915555954,0.27854469418525696,0.6869081258773804
(S (VN (CLS J') (CLO y) (V gagne) (VPP dit)) (NP (DET le) (NC renard))),y gagne dit le renard,"win, says the fox",433.32,434.9,6.0,0.36252066493034363,0.5690093636512756,0.06846997886896133
(S (PP (MWP (P à) (N cause) (P de)) (NP (DET la) (NC couleur) (PP (P de) (NP (DET le) (NC blé))))) (ADV Puis) (NP (CLS il)) (VN (V ajouta))),à cause de la couleur de le blé uis il ajouta,because of the color of the wheat he added,435.45,439.01,6.0,0.050386104732751846,0.8804114460945129,0.06920242309570312
(S (VN (V Va)) (VPinf (VN (VINF revoir)) (NP (DET les) (NC roses)))),a inf revoir les roses,see the roses again,439.79,440.75,6.0,0.8436921238899231,0.14940671622753143,0.006901170592755079
(S (VN (CLS Tu) (V comprendras)) (S (CS que) (VN (CLO la) (VS tienne))) (Sint (VN (V est)) (AP (ADJ unique)) (PP (P à) (NP (DET le) (NC monde))))),u comprendras  que la tienne int est unique à le monde,u will understand that yours is unique in the world,441.41,443.51,6.0,0.7521989345550537,0.2347535789012909,0.013047519139945507
(S (VN (CLS Tu) (V reviendras)) (VPinf (VN (CLO me) (VINF dire)) (NP (NC adieu))) (COORD (CC et) (VN (CLS je) (CLO te) (V ferai)) (NP (NC cadeau) (PP (P d') (NP (DET un) (NC secret)))))),u reviendras inf me dire adieu et je te ferai cadeau d un secret,you will come back to say goodbye to me and I will give you a gift of a secret,444.21,447.54,6.0,0.47465527057647705,0.500899076461792,0.0244456734508276
(S (NP (DET Le) (ADJ petit) (NC prince)) (VN (CLR s') (CLO en) (V fut)) (VPinf (VN (VINF revoir)) (NP (DET les) (NC roses)))),e petit prince s en fut inf revoir les roses,The little prince left to see the roses again,449.0305419035262,451.17,6.0,0.3534732758998871,0.6243312358856201,0.02219552733004093
(S (VN (CLS Vous) (ADV n') (V êtes)) (ADV pas) (PP (P de) (NP (DET le) (AP (ADV tout) (ADJ semblables) (PP (P à) (NP (DET ma) (NC rose))))))),ous n êtes pas de le tout semblables à ma rose,You are not at all like my rose,452.37,454.17,6.0,0.04388321936130524,0.3284924030303955,0.6276243925094604
(S (VN (CLS vous) (ADV n') (V êtes)) (NP (PRO rien)) (ADV encore) (Sint (VN (CLO leur) (V dit) (CLS il)))),vous n êtes rien encore int leur dit il,you are nothing yet int he told them,454.55,456.73,6.0,0.050445981323719025,0.611471951007843,0.3380820155143738
(S (NP (PRO Personne)) (VN (ADV ne) (CLO vous) (V a) (VPP apprivoisées)) (COORD (CC et) (Sint (VN (CLS vous) (ADV n') (V avez) (VPP apprivoisé)) (NP (PRO personne))))),ersonne ne vous a apprivoisées et int vous n avez apprivoisé personne,no one has tamed you and you have not tamed anyone,457.92,461.02,6.0,0.027873044833540916,0.2989087700843811,0.6732181906700134
(S (VN (CLS Vous) (V êtes)) (S (CS comme) (VN (V était)) (NP (DET mon) (NC renard)))),ous êtes  comme était mon renard,ou are  like my fox was,461.77,463.29,6.0,0.27319303154945374,0.6917433142662048,0.035063616931438446
(S (VN (CLS Ce) (ADV n') (V était)) (ADV qu') (NP (DET un) (NC renard) (AP (ADJ semblable) (PP (P à) (NP (MWD (DET cent) (DET mille)) (NP (ADJ autres)))))) (COORD (CC Mais) (Sint (VN (CLS j') (CLO en) (V ai) (VPP fait)) (NP (DET mon) (NC ami)) (COORD (CC et) (VN (CLS il) (V est)) (ADV maintenant) (AP (ADJ unique) (PP (P à) (NP (DET le) (NC monde)))))))),e n était qu un renard semblable à cent mille autres ais int j en ai fait mon ami et il est maintenant unique à le monde,"He was just a fox like a hundred thousand other foxes, but I made him my friend and he is now unique in the world",464.16,471.5384494668217,6.0,0.8535230159759521,0.1371879279613495,0.00928903091698885
(S (COORD (CC Et) (NP (DET les) (NC roses)) (VN (V étaient) (VPP gênées)))),t les roses étaient gênées,t the roses were embarrassed,472.6854241534877,473.87,6.0,0.02038162760436535,0.2654266059398651,0.7141917943954468
(S (VN (CLS Vous) (V êtes)) (AP (ADJ belles)) (COORD (CC mais) (Sint (VN (CLS vous) (V êtes)) (AP (ADJ vides)))) (Sint (VN (CLO leur) (V dit) (CLS il)) (ADV encore))),ous êtes belles mais int vous êtes vides int leur dit il encore,"You are beautiful but you are empty, he tells them again",475.08,478.24,6.0,0.175893634557724,0.4833314120769501,0.3407749533653259
(S (VN (CLS On) (ADV ne) (V peut)) (ADV pas) (VPinf (VN (VINF mourir)) (PP (P pour) (NP (PRO vous))))),n ne peut pas inf mourir pour vous,I can't die for you,478.98,480.28,6.0,0.2653982937335968,0.3500702679157257,0.3845314681529999
(S (MWADV (ADV Bien) (ADJ sûr)) (Sint (NP (DET ma) (NC rose) (PP (P à) (NP (PRO moi)))) (VPpart (NP (PRO un)) (VN (VPR passant)) (AP (ADJ ordinaire)))) (VN (V croirait)) (S (CS qu') (VN (CLS elle) (CLO vous) (V ressemble)))),ien sûr int ma rose à moi part un passant ordinaire croirait  qu elle vous ressemble,of course int my rose except an ordinary passerby would believe that she looks like you,481.11,485.06,6.0,0.4926367700099945,0.4704064130783081,0.03695683181285858
(S (COORD (CC Mais) (PP (P à) (NP (PRO elle) (AP (ADJ seule)))) (VN (CLS elle) (V est)) (AP (ADV plus) (ADJ importante) (S (CS que) (NP (PRO vous) (ADV toutes)))) (S (CS puisque) (VN (CLS c') (V est)) (NP (PRO elle) (Srel (NP (PROREL que)) (VN (CLS j') (V ai)) (VPpart (VPP arrosée))))))),ais à elle seule elle est plus importante  que vous toutes  puisque c est elle rel que j ai part arrosée,but on her own she is more important  than all of you  since it is she rel that I have watered part,485.66,490.7,6.0,0.5398616194725037,0.41891562938690186,0.041222795844078064
(S (S (CS Puisque) (VN (CLS c') (V est)) (NP (PRO elle) (Srel (NP (PROREL que)) (VN (CLS j') (V ai) (VPP mise)) (PP (P sous) (NP (NC globe))))))), uisque c est elle rel que j ai mise sous globe,since it is the real one that I put under the globe,491.59,493.42,6.0,0.09272074699401855,0.8791475892066956,0.028131753206253052
(S (S (CS Puisque) (VN (CLS c') (V est)) (NP (PRO elle) (Srel (NP (PROREL que)) (VN (CLS j') (V ai) (VPP abritée)) (PP (P par) (NP (DET le) (NC paravent))))))), uisque c est elle rel que j ai abritée par le paravent,since it is she who I sheltered by the screen,494.39,496.57,6.0,0.1670050024986267,0.7994129657745361,0.03358203172683716
(S (S (CS Puisque) (VN (CLS c') (V est)) (NP (PRO elle) (Srel (NP (PROREL dont)) (VN (CLS j') (V ai) (MWV (V tué))) (NP (DET les) (NC chenilles)) (PP (P sauf) (NP (DET les) (ADJ deux) (COORD (CC ou) (NP (PRO trois) (PP (P pour) (NP (DET les) (NC papillons))))))))))), uisque c est elle rel dont j ai tué les chenilles sauf les deux ou trois pour les papillons, uisque it is the real one whose caterpillars I killed except the two or three for the butterflies,497.82,501.93,6.0,0.029235810041427612,0.35552874207496643,0.6152355074882507
(S (S (CS Puisque) (VN (CLS c') (V est)) (NP (PRO elle) (Srel (NP (PROREL que)) (VN (CLS j') (V ai) (VPP écoutée)) (VPinf (VN (CLR se) (VINF plaindre)) (COORD (CC ou) (VPinf (VN (CLR se) (VINF vanter)))))))) (COORD (CC ou) (ADV même) (ADV quelquefois) (VPinf (VN (CLR se) (VINF taire))))), uisque c est elle rel que j ai écoutée inf se plaindre ou inf se vanter ou même quelquefois inf se taire,because it was she who I listened to when complaining or when bragging or sometimes even when remaining silent,503.3,508.47,6.0,0.07570017874240875,0.7531557679176331,0.17114411294460297
(S (S (CS Puisque) (VN (CLS c') (V est)) (NP (DET ma) (NC rose)))), uisque c est ma rose,since it's my rose,509.61,510.77,6.0,0.7864377498626709,0.20554900169372559,0.008013295009732246
(S (COORD (CC Et) (VN (CLS il) (V revint)) (PP (P vers) (NP (DET le) (NC renard))))),t il revint vers le renard,he returned to the fox,512.4008761487239,513.74,6.0,0.10798219591379166,0.8719432950019836,0.02007458545267582
(S (NP (MWN (N Adieu))) (VN (V dit) (CLS il))),dieu dit il,God says he,515.07,515.97,6.0,0.3251529335975647,0.6542949080467224,0.020552119240164757
(S (NP (MWN (N Adieu))) (VN (V dit)) (NP (DET le) (NC renard))),dieu dit le renard,god said the fox,517.21,518.35,6.0,0.11096874624490738,0.6979842782020569,0.19104698300361633
(S (VN (V Voici)) (NP (DET mon) (NC secret))),oici mon secret,here is my secret,519.31,519.9850387641794,6.0,0.19508816301822662,0.7365677952766418,0.06834402680397034
(S (VN (CLS Il) (V est)) (AP (ADV très) (ADJ simple))),l est très simple,it is very simple,520.5280754521142,521.55,6.0,0.6023827791213989,0.3590891361236572,0.03852809965610504
(S (VN (CLS on) (ADV ne) (V voit)) (ADV bien) (S (CS qu') (PP (P avec) (NP (DET le) (NC coeur))))),on ne voit bien  qu avec le coeur,we only see clearly with the heart,522.21,524.09,6.0,0.2396896630525589,0.6977055668830872,0.06260481476783752
(S (NP (DET L') (NC essentiel)) (VN (V est)) (AP (ADJ invisible)) (PP (P pour) (NP (DET les) (NC yeux)))),essentiel est invisible pour les yeux,essential is invisible to the eyes,525.53,527.29,6.0,0.1208309531211853,0.5821547508239746,0.2970142364501953
(S (NP (DET L') (NC essentiel)) (VN (V est)) (AP (ADJ invisible)) (PP (P pour) (NP (DET les) (NC yeux))) (Sint (VN (V répéta)) (NP (DET le) (ADJ petit) (NC prince)) (VPinf (MWP (P afin) (P de)) (VN (CLR se) (VINF souvenir))))),essentiel est invisible pour les yeux int répéta le petit prince inf afin de se souvenir,essential is invisible to the eyes int repeated the little prince inf in order to remember,529.04,533.93,6.0,0.17180383205413818,0.738086462020874,0.09010966122150421
(S (VN (CLS C') (V est)) (NP (DET le) (NC temps)) (S (CS que) (VN (CLS tu) (V as) (VPP perdu)) (PP (P pour) (NP (NC ta) (AP (ADJ rose)) (Srel (NP (PROREL qui)) (VN (V fait)) (NP (DET ta) (NC rose) (AP (ADV si) (ADJ importante)))))))),est le temps  que tu as perdu pour ta rose rel qui fait ta rose si importante,is the  time you lost for your real rose that makes your rose so important,535.05,539.2,6.0,0.607694685459137,0.35371071100234985,0.03859462961554527
(S (VN (CLS C') (V est)) (NP (DET le) (NC temps) (Srel (NP (PROREL que)) (VN (CLS j') (V ai) (VPP perdu)) (PP (P pour) (NP (DET ma) (NC rose))))) (Sint (VN (V fit)) (NP (DET le) (ADJ petit) (NC prince)) (VPinf (MWP (P afin) (P de)) (VN (CLR se) (VINF souvenir))))),est le temps rel que j ai perdu pour ma rose int fit le petit prince inf afin de se souvenir,is the real time that I lost for my rose int fit the little prince inf in order to remember,540.82,546.1,6.0,0.08937440067529678,0.8100346922874451,0.10059090703725815
(S (NP (DET Les) (NC hommes)) (VN (V ont) (VPP oublié)) (NP (DET cette) (NC vérité) (VPpart (VPP dit) (NP (DET le) (NC renard)))) (COORD (CC Mais) (VN (CLS tu) (ADV ne) (V dois)) (ADV pas) (VPinf (VN (CLO l') (VINF oublier))))),es hommes ont oublié cette vérité part dit le renard ais tu ne dois pas inf l oublier,"Men have forgotten this truth, says the fox, but you must not forget it",547.19,551.88,6.0,0.10107138007879257,0.7106455564498901,0.18828298151493073
(S (VN (CLS Tu) (V deviens)) (AP (ADJ responsable) (PP (P pour) (ADV toujours))) (PP (P de) (NP (PRO ce) (S (CS que) (VN (CLS tu) (V as) (VPP apprivoisé)))))),u deviens responsable pour toujours de ce  que tu as apprivoisé,u become forever responsible for this  that you have tamed,552.54,555.74,6.0,0.02276216261088848,0.451999306678772,0.525238573551178
(S (VN (CLS Tu) (V es)) (AP (ADJ responsable) (PP (P de) (NP (NC ta) (AP (ADJ rose)))))),u es responsable de ta rose,you are responsible for your rose,556.34,557.95,6.0,0.13862204551696777,0.7684017419815063,0.0929761677980423
(S (VN (CLS Je) (V suis)) (AP (ADJ responsable) (PP (P de) (NP (DET ma) (NC rose) (AP (ADJ répéta))))) (NP (DET le) (ADJ petit) (NC prince)) (VPinf (MWP (P afin) (P de)) (VN (CLR se) (VINF souvenir)))),e suis responsable de ma rose répéta le petit prince inf afin de se souvenir,I am responsible for my rose repeated the little prince inf in order to remember,559.46,565.04,6.0,0.1491638571023941,0.7709373831748962,0.07989881187677383
(S (NP (I Bonjour)) (VN (V dit)) (NP (DET le) (ADJ petit) (NC prince))),onjour dit le petit prince,hello says the little prince,569.01,570.44,6.0,0.29667744040489197,0.6794735789299011,0.02384902536869049
(S (NP (I Bonjour)) (VN (V dit)) (NP (DET l') (NC aiguilleur))),onjour dit l aiguilleur,hello says the switchman,571.6,572.78,6.0,0.14641010761260986,0.7861402034759521,0.06744968146085739
(S (NP (PROWH Que)) (VN (V fais) (CLS tu)) (MWADV (ADV ici) (V dit)) (NP (DET le) (ADJ petit) (NC prince))),ue fais tu ici dit le petit prince,what are you doing here says the little prince,573.68,575.98,6.0,0.09717195481061935,0.7622894644737244,0.14053864777088165
(S (VN (CLS Je) (V trie)) (NP (DET les) (NC voyageurs)) (PP (P par) (NP (NC paquets) (PP (P de) (NP (DET mille))))) (Sint (VN (V dit)) (NP (DET l') (NC aiguilleur)))),e trie les voyageurs par paquets de mille int dit l aiguilleur,"e sorts the travelers into packs of a thousand, says the switchman",576.82,580.22,6.0,0.07174831628799438,0.8935180902481079,0.034733619540929794
(S (VN (CLS J') (V expédie)) (NP (DET les) (NC trains) (Srel (NP (PROREL qui)) (VN (CLO les) (V emportent) (VPP tantôt)) (PP (P vers) (NP (DET la) (NC droite) (AP (ADJ tantôt)))) (PP (P vers) (NP (DET la) (NC gauche)))))),expédie les trains rel qui les emportent tantôt vers la droite tantôt vers la gauche,dispatches the rel trains which take them sometimes to the right and sometimes to the left,581.41,585.01,6.0,0.035584934055805206,0.9498337507247925,0.014581315219402313
(S (COORD (CC Et) (NP (DET un) (ADJ rapide) (NC illuminé) (VPpart (VPP grondant) (PP (P comme) (NP (DET le) (NC tonnerre))))) (VN (V fit)) (VPinf (VN (VINF trembler)) (NP (DET la) (NC cabine) (PP (P d') (NP (NC aiguillage))))))),t un rapide illuminé part grondant comme le tonnerre fit inf trembler la cabine d aiguillage,t an illuminated rapid departs rumbling like thunder made the signal box tremble,586.12,591.83,6.0,0.05763177573680878,0.6277311444282532,0.31463703513145447
(S (VN (CLS Ils) (V sont) (ADV bien) (VPP pressés) (VPP dit)) (NP (DET le) (ADJ petit) (NC prince))),ls sont bien pressés dit le petit prince,They are in a hurry says the little prince,593.16,595.33,6.0,0.15985453128814697,0.7328160405158997,0.10732939839363098
(S (NP (PROWH Que)) (VN (V cherchent) (CLS ils))),ue cherchent ils,what are they looking for,595.86,596.62,6.0,0.05442841723561287,0.8028463125228882,0.14272528886795044
(S (NP (DET L') (NC homme) (PP (P de) (NP (DET la) (NC locomotive)))) (VN (CLO l') (V ignore) (NP (PRO lui) (ADV même)) (VPP dit)) (NP (DET l') (NC aiguilleur))),homme de la locomotive l ignore lui même dit l aiguilleur,locomotive man ignores it himself says the switchman,597.81,601.23,6.0,0.03543761745095253,0.6364589333534241,0.3281034827232361
(S (COORD (CC Et) (VN (V gronda)) (PP (P en) (NP (NC sens) (AP (ADJ inverse)))) (NP (DET un) (NC second) (AP (ADJ rapide)) (AP (ADJ illuminé))))),t gronda en sens inverse un second rapide illuminé,t rumbled in the opposite direction a second illuminated rapid,602.09,605.9,6.0,0.04884098097681999,0.8756417632102966,0.07551728188991547
(S (VN (CLS Ils) (V reviennent)) (ADV déjà) (VPinf (VN (VINF demanda)) (NP (DET le) (ADJ petit) (NC prince)))),ls reviennent déjà inf demanda le petit prince,"They're already coming back, asked the little prince",606.95,609.45,6.0,0.202755868434906,0.7847111821174622,0.012532911263406277
(S (VN (CLS Ce) (ADV ne) (V sont)) (ADV pas) (NP (DET les) (ADJ mêmes)) (Sint (VN (V dit)) (NP (DET l') (NC aiguilleur)))),e ne sont pas les mêmes int dit l aiguilleur,They are not the same said the switchman,610.28,612.49,6.0,0.03408539667725563,0.5378423929214478,0.4280722141265869
(S (VN (CLS C') (V est)) (NP (DET un) (NC échange))),est un échange,is an exchange,613.11,613.83,6.0,0.09004201740026474,0.8354953527450562,0.07446269690990448
(S (VN (CLS Ils) (ADV n') (V étaient) (ADV pas) (VPP contents)) (ADV là) (Srel (NP (PROREL où)) (VN (CLS ils) (V étaient)))),ls n étaient pas contents là rel où ils étaient,They weren't happy where they were,615.2,615.43,6.0,0.013012697920203209,0.1922941654920578,0.7946931719779968
(S (VN (CLS On) (ADV n') (V est) (ADV jamais)) (AP (ADJ content)) (ADV là) (Srel (NP (PROREL où)) (VN (MWCL (DET l') (CL on)) (V est) (VPP dit)) (NP (DET l') (NC aiguilleur)))),n n est jamais content là rel où l on est dit l aiguilleur,one is never happy there where one is called the switchman,617.81,620.77,6.0,0.021203776821494102,0.1688203364610672,0.8099759221076965
(S (COORD (CC Et) (VN (V gronda)) (NP (DET le) (NC tonnerre) (PP (P d') (NP (DET un) (ADJ troisième) (ADJ rapide) (NC illuminé)))))),t gronda le tonnerre d un troisième rapide illuminé,rumbled the thunder of a third illuminated rapid,621.86,624.62,6.0,0.11929924786090851,0.7737820148468018,0.10691873729228973
(S (VN (CLS Ils) (V poursuivent)) (NP (DET les) (ADJ premiers) (NC voyageurs) (AP (ADJ demanda))) (NP (DET le) (ADJ petit) (NC prince))),ls poursuivent les premiers voyageurs demanda le petit prince,They pursue the first travelers asked the little prince,625.85,629.04,6.0,0.07374052703380585,0.9152308702468872,0.011028536595404148
(S (VN (CLS Ils) (ADV ne) (V poursuivent)) (NP (PRO rien) (PP (P de) (NP (DET le) (NC tout)))) (Sint (VN (V dit)) (NP (DET l') (NC aiguilleur)))),ls ne poursuivent rien de le tout int dit l aiguilleur,"They don't pursue anything at all, says the switchman",629.99,632.56,6.0,0.03818277269601822,0.43823865056037903,0.5235786437988281
(S (VN (CLS Ils) (V dorment)) (ADV là) (MWADV (ADV dedans) (C ou) (ADV bien)) (Sint (VN (CLS ils) (V bâillent)))),ls dorment là dedans ou bien int ils bâillent,They sleep in there or else they yawn,633.67,635.72,6.0,0.07799126952886581,0.8511306047439575,0.07087810337543488
(S (NP (DET Les) (NC enfants) (AP (ADJ seuls))) (VN (V écrasent)) (NP (DET leur) (NC nez)) (PP (P contre) (NP (DET les) (NC vitres)))),es enfants seuls écrasent leur nez contre les vitres,Lonely children crush their noses against the windows,636.41,638.85,6.0,0.01869927905499935,0.17002728581428528,0.811273455619812
(S (NP (DET Les) (NC enfants) (AP (ADJ seuls))) (VN (V savent)) (NP (PRO ce) (Srel (NP (PROREL qu')) (VN (CLS ils) (V cherchent)))) (Sint (VN (V fit)) (NP (DET le) (ADJ petit) (NC prince)))),es enfants seuls savent ce rel qu ils cherchent int fit le petit prince,only children know this reality that they are looking for in the interest of the little prince,640.29,643.81,6.0,0.1451655626296997,0.6868515014648438,0.16798292100429535
