tree,sentence,t1,t2,section,positive,neutral,negative
(S (NP (PRP it)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (NP (PRP i)) (VP (VBD was) (VP (VBG carrying) (NP (DT a) (ADJP (RB very) (JJ fragile)) (NN treasure)))))))),it seemed to me that i was carrying a very fragile treasure,234.01000000000025,237.34900000000016,7.0,0.022947002202272415,0.26145973801612854,0.7155932784080505
(S (NP (PRP it)) (ADVP (RB even)) (VP (VBD seemed) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (NP (EX there)) (VP (VBD was) (ADVP (NN nothing)) (ADJP (RBR more) (JJ fragile) (PP (IN on) (NP (NN earth))))))))),it even seemed to me that there was nothing more fragile on earth,238.14789999999996,241.58190000000013,7.0,0.03300611302256584,0.26733532547950745,0.6996586322784424
(S (NP (PRP i)) (VP (VP (VBD looked) (PP (IN in) (NP (DT the) (NN moonlight)))) (PP (IN at) (NP (NP (NP (PRP$ his)) (NP (JJ pale) (NN forehead))) (NP (NP (PRP$ his)) (NP (JJ closed) (NNS eyes))) (NP (NP (NP (PRP$ his)) (NP (NP (NNS locks)) (PP (IN of) (NP (NN hair))))) (SBAR (WHNP (WDT that)) (VP (VBN trembled) (PP (IN in) (NP (DT the) (NN wind)))))))))),i looked in the moonlight at his pale forehead his closed eyes his locks of hair that trembled in the wind,242.9291000000003,249.59580000000005,7.0,0.12818969786167145,0.8246221542358398,0.04718823358416557
(S (CC and) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP myself))) (SBAR (WHNP (WP what)) (S (NP (PRP i)) (VP (VBP see) (SBAR (S (NP (RB here)) (VP (VBZ is) (ADVP (RB only)) (NP (DT a) (NN shell)))))))))),and i said to myself what i see here is only a shell,250.2496000000001,254.08759999999984,7.0,0.030062295496463776,0.3953026831150055,0.5746350288391113
(S (NP (NP (DT that)) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (ADJP (RBS most) (JJ important)))))) (VP (VBZ is) (ADJP (JJ invisible)))),that which is most important is invisible,254.8162000000002,256.9854999999998,7.0,0.2817658483982086,0.6424038410186768,0.07583030313253403
(S (SBAR (IN as) (S (NP (NP (PRP$ his)) (NP (ADJP (RB slightly) (JJ parted)) (NP (NN lips)))) (VP (VP (VBD gave) (NP (NN way))) (PP (TO to) (NP (DT a) (NP (NN half) (NN smile))))))) (S (NP (PRP i)) (VP (VBD continued) (SBAR (WHDP (WHNP (WP what) (SBAR (S (NP (PRP i)) (VP (VBP find) (ADJP (ADVP (RB so)) (ADJP (ADVP (RB deeply)) (ADJP (JJ moving)))))))) (PP (IN about) (NP (DT this) (NP (ADJP (JJ little)) (ADJP (VBG sleeping)) (NP (NN prince)))))) (VP (VBZ is) (NP (NP (NP (PRP$ his)) (NP (NN devotion))) (PP (TO to) (NP (DT a) (NN flower))))))))),as his slightly parted lips gave way to a half smile i continued what i find so deeply moving about this little sleeping prince is his devotion to a flower,258.3726999999999,269.0969999999997,7.0,0.8967044353485107,0.095225490629673,0.00807005912065506
(S (S (NP (PRP it)) (VP (VBZ is) (NP (NP (NP (DT the) (NN image)) (PP (IN of) (NP (DT a) (NP (NN rose))))) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ shines) (PP (IN in) (NP (PRP him)))) (PP (IN like) (NP (NP (DT the) (NN flame)) (PP (IN of) (NP (DT a) (NN lamp))))))))))) (SBAR (ADVP (RB even)) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBZ is) (VP (VBG sleeping))))))),it is the image of a rose that shines in him like the flame of a lamp even when he is sleeping,270.08500000000004,275.0434000000005,7.0,0.4912955164909363,0.4961850047111511,0.01251948717981577
(S (CC and) (NP (PRP i)) (VP (VBD came) (S (VP (TO to) (VP (VB think) (PP (IN of) (NP (PRP him))) (SBAR (IN as) (RB even) (S (ADJP (RBR more) (JJ fragile))))))))),and i came to think of him as even more fragile,276.1261999999997,278.6256999999996,7.0,0.018593015149235725,0.3241669237613678,0.6572400331497192
(S (NP (PRP one)) (VP (VBZ has) (S (VP (TO to) (VP (VB look) (PP (IN after) (NP (NNS lamps)))))))),one has to look after lamps,280.1076000000003,281.7470999999996,7.0,0.07515819370746613,0.8438184261322021,0.0810234397649765
(S (NP (NP (DT a) (NN gust)) (PP (IN of) (NP (NN wind)))) (VP (MD can) (VP (VB put) (NP (PRP them)) (PRT (RP out))))),a gust of wind can put them out,282.17119999999977,283.9953999999998,7.0,0.03261444717645645,0.5191712975502014,0.44821423292160034
(S (CC and) (S (VP (VBG continuing) (S (VP (TO to) (VP (VB walk)))))) (NP (PRP i)) (VP (VBD found) (NP (DT the) (NN well)) (PP (IN at) (NP (NN daybreak))))),and continuing to walk i found the well at daybreak,284.96360000000004,288.4515000000001,7.0,0.2000034600496292,0.7854002714157104,0.014596299268305302
(S (S (NP (NP (NNS men)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))) (VP (VBP stuff) (NP (PRP themselves)) (PP (IN into) (NP (JJ express) (NNS trains))))) (CC but) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB know) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PP (IN for)))))))))),men said the little prince stuff themselves into express trains but they do not know what they are looking for,290.15570000000025,296.2321000000002,7.0,0.0360591858625412,0.5536993145942688,0.4102414846420288
(S (S (S (IN so) (NP (PRP they)) (VP (VP (VBP rush) (PRT (RP about))) (CC and) (VP (VBP go) (PP (IN in) (NP (NNS circles)))))) (CC and) (S (NP (PRP he)) (VP (VBD added)))) (NP (PRP it)) (VP (VBZ is) (RB not) (ADJP (JJ worth) (NP (PRP it))))),so they rush about and go in circles and he added it is not worth it,296.7363999999998,300.82800000000043,7.0,0.011130130849778652,0.16132976114749908,0.8275401592254639
(S (NP (NP (DT the) (NN well)) (SBAR (S (NP (PRP we)) (VP (VBD had) (VP (VBN reached)))))) (VP (VBD was) (RB not) (PP (IN like) (NP (NP (DT the) (JJ other) (NNS wells)) (PP (IN of) (NP (DT the) (NN sahara))))))),the well we had reached was not like the other wells of the sahara,303.52369999999974,306.72779999999966,7.0,0.04902879521250725,0.7606322169303894,0.19033896923065186
(S (NP (NP (DT the) (NNS wells)) (PP (IN of) (NP (DT the) (NN sahara)))) (VP (VBP are) (NP (NP (JJ mere) (NNS holes)) (SBAR (S (VP (VBD dug) (PP (IN in) (NP (DT the) (NN sand))))))))),the wells of the sahara are mere holes dug in the sand,307.5609999999997,310.96039999999994,7.0,0.027751874178647995,0.4946455657482147,0.4776025414466858
(S (S (NP (DT this) (NN one)) (VP (VBD looked) (PP (IN like) (NP (DT a) (NN village))) (ADVP (RB well)))) (CC but) (S (NP (EX there)) (VP (VBD was) (NP (DT no) (NN village)) (ADVP (RB there)))) (CC and) (S (NP (PRP i)) (VP (VBD thought) (SBAR (S (NP (PRP i)) (VP (VBD was) (VP (VBG dreaming)))))))),this one looked like a village well but there was no village there and i thought i was dreaming,311.8595999999998,317.1853000000001,7.0,0.03635367378592491,0.35170692205429077,0.6119394302368164
(S (S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ strange)))) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (DT the) (JJ little) (NN prince))))),it is strange i said to the little prince,318.28309999999965,320.48229999999967,7.0,0.039544060826301575,0.7244457602500916,0.23601023852825165
(S (NP (NN everything)) (VP (VBZ has) (VP (VBN been) (ADJP (VBN prepared)) (S (NP (DT the) (NN pulley)) (NP (NP (DT the) (NN bucket)) (CC and) (NP (DT the) (NN rope))))))),everything has been prepared the pulley the bucket and the rope,321.35130000000026,324.34870000000046,7.0,0.24625055491924286,0.735571563243866,0.01817796193063259
(S (NP (PRP he)) (VP (VP (VBD laughed)) (VP (VBD took) (NP (DT the) (NN rope))) (CC and) (VP (VBD put) (NP (DT the) (NN pulley)) (S (VP (TO to) (VP (VB work))))))),he laughed took the rope and put the pulley to work,325.0574999999999,328.1796000000004,7.0,0.16798435151576996,0.788615882396698,0.04339977726340294
(S (CC and) (NP (DT the) (NN pulley)) (VP (VBD moaned) (PP (IN like) (NP (DT an) (JJ old) (NN weathervane))) (SBAR (WHADVP (WRB when)) (S (NP (EX there)) (VP (VBZ has) (ADVP (RB long)) (VP (VBN been) (NP (DT no) (NN wind)))))))),and the pulley moaned like an old weathervane when there has long been no wind,329.0632999999998,333.33709999999974,7.0,0.0668618306517601,0.5029371976852417,0.4302010238170624
(S (S (MD can) (NP (PRP you)) (VP (VB hear) (NP (DT that)))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),can you hear that said the little prince,334.3001000000004,336.3688000000002,7.0,0.11497927457094193,0.8429301381111145,0.04209061339497566
(S (S (NP (PRP we)) (VP (VBP have) (VP (VBN woken) (PRT (RP up)) (NP (DT the) (NN well))))) (CC and) (S (NP (PRP it)) (VP (VBZ is) (VP (VBG singing))))),we have woken up the well and it is singing,337.0030999999999,338.8872000000001,7.0,0.3154083788394928,0.6690891981124878,0.015502364374697208
(S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB want) (S (NP (PRP him)) (VP (TO to) (VP (VB tire) (NP (PRP himself)) (PRT (RP out)))))))),i did not want him to tire himself out,339.8752000000004,341.7597999999998,7.0,0.02702776901423931,0.4662913382053375,0.5066808462142944
(S (S (VP (VB let) (SBAR (S (NP (PRP me)) (VP (VBP do) (NP (PRP it))))))) (NP (PRP i)) (VP (VBD said))),let me do it i said,342.4485000000004,343.6378000000004,7.0,0.14775317907333374,0.7934144139289856,0.05883239209651947
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB too) (JJ heavy) (PP (IN for) (NP (PRP you)))))),it is too heavy for you,344.0569999999998,344.9516999999996,7.0,0.033427443355321884,0.3249698579311371,0.6416026949882507
(S (NP (PRP i)) (VP (VP (VBD hoisted) (ADVP (NP (DT the) (NN bucket)) (RB slowly)) (PP (TO to) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (DT the) (NN well)))))) (CC and) (VP (VBD set) (S (NP (PRP it)) (ADJP (RB down) (JJ good) (CC and) (JJ level)))))),i hoisted the bucket slowly to the edge of the well and set it down good and level,346.1692999999996,350.6727000000001,7.0,0.2587171792984009,0.720099687576294,0.021183088421821594
(S (NP (NP (DT the) (NN song)) (PP (IN of) (NP (DT the) (NN pulley)))) (VP (VBD continued) (PP (PP (IN in) (NP (NP (PRP$ my)) (NP (NNS ears)))) (CC and) (PP (IN in) (NP (NP (DT the) (ADJP (RB still) (JJ trembling)) (NN water)) (SBAR (S (NP (PRP i)) (VP (MD could) (VP (VB see) (NP (DT the) (NN sunlight) (NN shimmer))))))))))),the song of the pulley continued in my ears and in the still trembling water i could see the sunlight shimmer,351.34119999999984,358.0636999999997,7.0,0.4575880169868469,0.5253852009773254,0.017026754096150398
(S (S (NP (PRP i)) (VP (VBP am) (VP (VBG thirsty) (PP (IN for) (NP (DT this) (NN water)))))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))),i am thirsty for this water said the little prince,359.1364000000003,361.6701000000003,7.0,0.1530783772468567,0.45986130833625793,0.3870602250099182
(S (VP (VB give) (NP (PRP me)) (NP (NP (DT some)) (PP (TO to) (NP (NN drink)))))),give me some to drink,362.3239000000003,363.2586000000001,7.0,0.16029231250286102,0.8055404424667358,0.03416724130511284
(S (CC and) (NP (PRP i)) (VP (VBD knew) (ADVP (RB then)) (SBAR (WHNP (WP what)) (S (NP (PRP he)) (VP (VBD had) (VP (VBN been) (VP (VBG looking) (PP (IN for))))))))),and i knew then what he had been looking for,364.4063999999999,366.4408000000003,7.0,0.2612089216709137,0.6982846856117249,0.040506359189748764
(S (NP (PRP i)) (VP (VBD raised) (NP (DT the) (NN bucket)) (PP (TO to) (NP (NP (PRP$ his)) (NP (NNS lips)))))),i raised the bucket to his lips,367.5092000000004,369.1929,7.0,0.09881415963172913,0.8114619255065918,0.08972389996051788
(S (NP (PRP he)) (VP (VBD drank))),he drank,369.6320999999998,370.3121000000001,7.0,0.12323566526174545,0.8256840109825134,0.051080282777547836
(S (NP (NP (PRP$ his)) (NP (NNS eyes))) (VP (VBD closed))),his eyes closed,370.5321000000004,371.66120000000046,7.0,0.10074090212583542,0.8151757121086121,0.08408348262310028
(S (NP (PRP it)) (VP (VBD was) (ADJP (RB as) (JJ sweet)) (PP (IN as) (NP (DT some) (JJ special) (NN festival) (NN treat))))),it was as sweet as some special festival treat,372.3603000000003,375.1343999999999,7.0,0.9671614170074463,0.02912355773150921,0.003714971011504531
(S (NP (DT this) (NN water)) (VP (VBD was) (NP (NP (NN something)) (ADJP (RB very) (JJ different))) (PP (IN from) (NP (JJ ordinary) (NN nourishment))))),this water was something very different from ordinary nourishment,376.3222999999998,379.8060999999998,7.0,0.18152403831481934,0.7250604033470154,0.0934155136346817
(S (NP (PRP it)) (VP (VBD was) (VP (VBN born) (PP (IN of) (NP (DT the) (NN walk))) (PP (IN under) (NP (NP (NP (DT the) (NNS stars)) (PP (IN of) (NP (NP (DT the) (NN song)) (PP (IN of) (NP (DT the) (NN pulley)))))) (PP (IN of) (NP (NP (DT the) (NN effort)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NNS arms))))))))))),it was born of the walk under the stars of the song of the pulley of the effort of my arms,380.4249,385.7870999999996,7.0,0.30078938603401184,0.668592095375061,0.03061850555241108
(S (NP (PRP it)) (VP (VBD was) (ADJP (JJ good) (PP (IN for) (NP (NP (DT the) (NN heart)) (PP (IN like) (NP (DT a) (NN present)))))))),it was good for the heart like a present,386.4658,388.7344000000003,7.0,0.97120201587677,0.023230278864502907,0.005567705724388361
(S (SBAR (WHADVP (WRB when)) (S (NP (PRP i)) (VP (VBD was) (NP (NP (NP (DT a) (JJ little) (NN boy)) (NP (NP (DT the) (NNS lights)) (PP (IN of) (NP (DT the) (JJ christmas) (NN tree))))) (NP (NP (DT the) (NN music)) (PP (IN of) (NP (DT the) (NN midnight) (NN mass)))))))) (NP (NP (DT the) (NN tenderness)) (PP (IN in) (NP (DT the) (NN smiles)))) (VP (VBD produced) (PP (IN in) (NP (DT a) (JJ similar) (NN way))) (NP (NP (DT the) (NN radiance)) (PP (IN of) (NP (NP (DT the) (NN gift)) (SBAR (IN that) (S (NP (PRP i)) (VP (VBD received))))))))),when i was a little boy the lights of the christmas tree the music of the midnight mass the tenderness in the smiles produced in a similar way the radiance of the gift that i received,389.9125000000004,401.2313000000004,7.0,0.7747155427932739,0.21750664710998535,0.007777817081660032
(S (NP (NP (DT the) (NNS men)) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP live))))) (S (VP (VBD said)) (NP (DT the) (NP (JJ little) (NN prince)))) (S (S (VP (VB grow) (NP (NP (QP (CD five) (CD thousand)) (NNS roses)) (PP (IN in) (NP (DT a) (NP (JJ single) (NN garden))))))) (S (CC and) (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB find) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PP (IN for) (PP (IN in) (NP (PRP it)))))))))))))),the men where you live said the little prince grow five thousand roses in a single garden and they do not find what they are looking for in it,402.6084000000001,411.0635000000002,7.0,0.05201808363199234,0.44031280279159546,0.5076690912246704
(S (S (NP (PRP they)) (VP (VBP do) (RB not) (VP (VB find) (NP (PRP it))))) (NP (PRP i)) (VP (VBD replied))),they do not find it i replied,411.9168,413.6107000000002,7.0,0.012545131146907806,0.23383289575576782,0.7536219358444214
(FRAG (CC and) (ADVP (ADVP (RB yet)) (SBAR (WHDP (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP are) (VP (VBG looking) (PRT (RP for)))))) (VP (MD could) (VP (VB be) (VP (VBN found) (PP (PP (IN in) (NP (DT a) (NP (JJ single) (NN rose)))) (CC or) (PP (IN in) (NP (DT a) (NP (JJ little) (NN water))))))))))),and yet what they are looking for could be found in a single rose or in a little water,414.6643000000004,419.6864000000005,7.0,0.26810309290885925,0.6385087966918945,0.09338811039924622
(S (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ true))))) (NP (PRP i)) (VP (VBD said))),that is true i said,420.6895000000004,421.9336000000003,7.0,0.2341093122959137,0.7289073467254639,0.03698333352804184
(S (S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD added))) (CC but) (S (NP (DT the) (NNS eyes)) (VP (VBP are) (ADJP (JJ blind))))),and the little prince added but the eyes are blind,422.9665999999997,426.0046000000002,7.0,0.08619295805692673,0.6185139417648315,0.29529303312301636
(S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB search) (PP (IN with) (NP (DT the) (NN heart)))))))),you have to search with the heart,426.4038000000001,427.9231,7.0,0.1981763243675232,0.7099147439002991,0.09190891683101654
(S (NP (PRP i)) (VP (VBD had) (NP (JJ drunk) (DT the) (NN water)))),i had drunk the water,429.3549000000002,430.4395999999997,7.0,0.05753277242183685,0.6883273720741272,0.25413987040519714
(S (NP (PRP i)) (VP (VBD breathed) (ADVP (RB easily)))),i breathed easily,431.0734000000002,432.0681000000004,7.0,0.597411572933197,0.38017538189888,0.02241303026676178
(S (NP (NP (DT the) (NN sand)) (PP (IN at) (NP (NN sunrise)))) (VP (VBZ is) (NP (NP (DT the) (NN color)) (PP (IN of) (NP (NN honey)))))),the sand at sunrise is the color of honey,432.9916000000003,435.28080000000045,7.0,0.28395965695381165,0.6891683340072632,0.026871992275118828
(S (NP (DT this) (NN honey) (NN color)) (VP (VBD was) (ADVP (RB also)) (VP (VBG making) (S (NP (PRP me)) (VP (VB feel) (ADJP (JJ good))))))),this honey color was also making me feel good,436.4346000000005,438.9485999999997,7.0,0.9643957018852234,0.03146444633603096,0.0041399020701646805
(S (WHADVP (WRB why) (NP (RB then))) (S (VBD did) (NP (PRP i)) (VP (VB have) (S (VP (TO to) (VP (VB have) (NP (NP (DT this) (NN sense)) (PP (IN of) (NP (FRAG (NN grief))))))))))),why then did i have to have this sense of grief,440.1517000000004,442.6760999999997,7.0,0.007961014285683632,0.08836205303668976,0.9036769270896912
(S (S (NP (PRP you)) (VP (VBP have) (S (VP (TO to) (VP (VB keep) (NP (NP (PRP$ your)) (NP (NN promise)))))))) (VP (VBD said)) (NP (NP (DT the) (JJ little) (NN prince) (NN softly)) (SBAR (WHNP (WP who)) (S (VP (VBD had) (ADVP (RB again)) (VP (VBN sat) (PRT (RP down)) (PP (IN beside) (NP (PRP me))))))))),you have to keep your promise said the little prince softly who had again sat down beside me,443.9233999999997,449.5603000000001,7.0,0.5513278841972351,0.4364616870880127,0.012210428714752197
(S (NP (WDT what)) (VP (VBP promise))),what promise,450.9327000000003,451.4376000000002,7.0,0.17163066565990448,0.7299007177352905,0.09846866875886917
(S (NP (PRP you)) (VP (VBP know) (NP (DT a) (NN muzzle)) (PP (IN for) (NP (NP (PRP$ my)) (NP (NN sheep)))))),you know a muzzle for my sheep,452.2361000000001,454.2349000000004,7.0,0.09798350185155869,0.8111680746078491,0.09084837138652802
(S (NP (PRP i)) (VP (VBP am) (ADJP (JJ responsible) (PP (IN for) (NP (DT this) (NN flower)))))),i am responsible for this flower,455.1229000000003,456.7574000000004,7.0,0.20214983820915222,0.611053466796875,0.1867966651916504
(S (NP (PRP i)) (VP (VBD took) (NP (NP (PRP$ my)) (NP (NNS sketches))) (PRT (RP out)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NN pocket)))))),i took my sketches out of my pocket,458.2642999999998,460.2233999999999,7.0,0.05793514847755432,0.7715755701065063,0.17048926651477814
(S (NP (DT the) (JJ little) (NN prince)) (VP (VP (VBD saw) (NP (PRP them))) (CC and) (VP (VBD laughed) (S (SBAR (IN as) (S (NP (PRP he)) (VP (VBD said)))) (NP (NP (PRP$ your)) (NP (NNS baobabs))) (NP (PRP they)) (VP (VBP look) (NP (NP (DT a) (NN bit)) (PP (IN like) (NP (NNS cabbages))))))))),the little prince saw them and laughed as he said your baobabs they look a bit like cabbages,460.7822999999999,466.8231999999998,7.0,0.20131272077560425,0.6912096738815308,0.10747765749692917
(S (FRAG (UH oh)) (NP (NNP and) (NNP i)) (VP (VBD had) (VP (VBN been) (ADJP (RB so) (JJ proud)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NNS baobabs))))))),oh and i had been so proud of my baobabs,467.8616000000002,470.71929999999975,7.0,0.926422119140625,0.06555294245481491,0.008024855516850948
(NP (NP (NP (PRP$ your)) (NP (NN fox))) (NP (NP (PRP$ his)) (NP (NNS ears))) (S (S (NP (PRP they)) (VP (VBP look) (PP (NP (DT a) (NN bit)) (PP (IN like) (NP (NNS horns)))))) (S (CC and) (S (NP (PRP they)) (VP (VBP are) (ADJP (RB too) (JJ long))))))),your fox his ears they look a bit like horns and they are too long,471.7574000000004,476.28489999999965,7.0,0.0429953970015049,0.5785152912139893,0.37848931550979614
(S (CC and) (ADVP (RB then)) (NP (PRP he)) (VP (VBD laughed) (ADVP (RB again)))),and then he laughed again,477.0733,478.2030000000004,7.0,0.6817464828491211,0.30540555715560913,0.012847978621721268
(S (S (NP (PRP you)) (VP (VBP are) (RB not) (VP (VBG being) (ADJP (JJ fair))))) (FRAG (NP (NP (PRP$ my)) (NP (JJ little) (NN fellow))))),you are not being fair my little fellow,479.0563000000002,480.7656999999999,7.0,0.008773423731327057,0.1436767727136612,0.8475497961044312
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB draw) (NP (NN anything)) (PP (IN except) (NP (NP (NN boa) (NNS constrictors)) (ADJP (JJ closed) (CC and) (JJ open))))))))))),i do not know how to draw anything except boa constrictors closed and open,481.5348000000004,485.5177999999996,7.0,0.014470708556473255,0.18325825035572052,0.8022710084915161
(S (S (FRAG (UH oh)) (NP (PRP it)) (VP (MD will) (VP (VB be) (VP (VBN ok))))) (NP (PRP he)) (VP (VBD said))),oh it will be ok he said,486.6556000000001,488.33960000000025,7.0,0.5288178324699402,0.43675851821899414,0.0344235897064209
(S (NP (NNS children)) (VP (VBP understand))),children understand,489.0238,489.78359999999975,7.0,0.21101640164852142,0.7265809178352356,0.06240267679095268
(S (IN so) (NP (PRP i)) (VP (VBD made) (SBAR (S (NP (NP (DT a) (NN pencil) (NN sketch)) (PP (IN of) (NP (NP (DT a) (NN muzzle)) (CC and) (NP (PRP i))))) (VP (VBD felt) (NP (DT a) (NN pang)) (PP (IN in) (NP (NP (PRP$ my)) (NP (NN heart)))) (SBAR (IN as) (S (NP (PRP i)) (VP (VBD gave) (NP (PRP it)) (PP (TO to) (NP (PRP him))))))))))),so i made a pencil sketch of a muzzle and i felt a pang in my heart as i gave it to him,491.09609999999975,496.3437000000004,7.0,0.13736842572689056,0.7047597169876099,0.15787187218666077
(S (NP (PRP you)) (VP (VBP have) (VP (VBZ plans) (SBAR (IN that) (S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB know) (PRT (RP about))))))))),you have plans that i do not know about,497.4663000000001,499.2806000000001,7.0,0.04874475300312042,0.5119365453720093,0.4393186867237091
(S (CC but) (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB respond)))),but he did not respond,500.2984999999999,501.35310000000027,7.0,0.020907483994960785,0.5493958592414856,0.42969658970832825
(S (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP me))))) (S (FRAG (NP (PRP you)) (VP (VBP know))) (S (NP (NP (NP (PRP$ my)) (NP (NN descent))) (PP (TO to) (NP (NN earth)))) (S (NP (NN tomorrow)) (VP (MD will) (VP (VB be) (NP (NP (PRP$ its)) (NP (NN anniversary))))))))),he said to me you know my descent to earth tomorrow will be its anniversary,501.97180000000026,508.15610000000015,7.0,0.3627977669239044,0.6255784034729004,0.011623833328485489
(S (RB then) (PP (IN after) (NP (DT a) (NN silence))) (NP (PRP he)) (VP (VBD went) (PRT (RP on)))),then after a silence he went on,509.54320000000007,511.34320000000025,7.0,0.06458543986082077,0.9017024040222168,0.03371218219399452
(S (NP (PRP i)) (VP (VBD came) (PRT (RP down)) (ADJP (RB very) (JJ near)) (ADVP (RB here)))),i came down very near here,512.2861000000003,513.9660000000003,7.0,0.10496309399604797,0.8745425939559937,0.02049439214169979
(S (CC and) (NP (PRP he)) (VP (VBD blushed))),and he blushed,514.9090999999999,515.5636999999997,7.0,0.6214768290519714,0.35797157883644104,0.020551593974232674
(FRAG (CC and) (ADVP (ADVP (ADVP (RB once) (RB again)) (PP (IN without) (NP (NN understanding)))) (SBAR (WHADVP (WRB why)) (S (NP (PRP i)) (VP (VBD felt) (SBAR (S (NP (NP (DT a) (JJ peculiar) (NN sense)) (PP (IN of) (NP (NN sorrow) (CD one) (NN question)))) (VP (VBD occurred) (PP (TO to) (NP (PRP me))) (ADVP (RB however)))))))))),and once again without understanding why i felt a peculiar sense of sorrow one question occurred to me however,516.8013000000001,524.7671,7.0,0.010588566772639751,0.3622734546661377,0.6271379590034485
(S (IN so) (NP (PRP it)) (VP (VBD was) (RB not) (PP (IN by) (NP (NN chance))) (SBAR (IN that) (S (NP (DT the) (NN morning) (NN i)) (ADVP (RB first)) (VP (VBD met) (NP (PRP you)) (ADVP (NP (DT a) (NN week)) (RB ago))))))),so it was not by chance that the morning i first met you a week ago,525.9351999999999,529.8689999999997,7.0,0.09141071885824203,0.7371239066123962,0.17146535217761993
(S (NP (PRP you)) (VP (VBD were) (ADVP (RB out)) (VP (VBG walking) (PP (IN like) (NP (DT that))) (ADVP (DT all) (RB alone)) (PP (NP (QP (DT a) (CD thousand)) (NNS miles)) (IN from) (NP (DT any) (JJ inhabited) (NN region)))))),you were out walking like that all alone a thousand miles from any inhabited region,530.4029,535.5558000000001,7.0,0.02267790026962757,0.5584099292755127,0.41891226172447205
(S (NP (PRP you)) (VP (VBD were) (VP (VBG going) (PRT (RP back)) (PP (TO to) (NP (DT the) (NN place))) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBD landed))))))),you were going back to the place where you landed,536.3991000000005,538.4485000000004,7.0,0.06986691802740097,0.8798650503158569,0.05026808753609657
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB again)))),the little prince blushed again,539.6509000000005,541.2003000000004,7.0,0.5212697386741638,0.46671754121780396,0.012012706138193607
(S (CC and) (NP (PRP i)) (VP (VBD added) (ADVP (RB hesitantly)) (ADVP (RB perhaps)) (PP (RB because) (IN of) (NP (DT the) (NN anniversary))))),and i added hesitantly perhaps because of the anniversary,541.9139999999998,545.9214000000002,7.0,0.05819055438041687,0.8417609333992004,0.1000485047698021
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD blushed) (ADVP (RB once) (RBR more)))),the little prince blushed once more,547.2934000000005,549.1878999999999,7.0,0.7245253920555115,0.26890212297439575,0.006572478450834751
(S (SBAR (NP (PRP he)) (VP (ADVP (RB never)) (VP (VBD answered) (NP (NNS questions))))) (SBAR (CC but) (SBAR (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP blush)))) (SBAR (NP (DT that)) (VP (VBZ means) (NP (UH yes))))))),he never answered questions but when you blush that means yes,549.8366000000005,553.9598999999998,7.0,0.09946362674236298,0.7226622700691223,0.17787407338619232
(S (VP (VBZ does) (RB not) (NP (PRP it)))),does not it,554.2299000000003,554.5087999999996,7.0,0.046061962842941284,0.5526562929153442,0.4012817442417145
(S (FRAG (UH oh)) (NP (PRP i)) (VP (VBD said) (PP (TO to) (NP (PRP him))))),oh i said to him,556.0313000000006,556.9207999999999,7.0,0.09072238951921463,0.8563140034675598,0.05296364054083824
(S (NP (PRP i)) (VP (VBP am) (ADJP (JJ worried)))),i am worried,557.4596000000001,558.0796,7.0,0.0431954450905323,0.4348576068878174,0.521946907043457
